image_path,class_name,label_idx
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/edcbb73e-46f6-4798-bcdd-7c4477b6b9cf___GCREC_Bact.Sp 3214.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/eded37cb-c3b5-4b5b-be22-cc20aa142d24___GCREC_Bact.Sp 5677.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee0ba215-e20d-4ba0-855e-2610d771fb3c___GCREC_Bact.Sp 3509.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee21b0ab-9f7c-4d95-99db-5d53dcfd5c1b___GCREC_Bact.Sp 3770.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee328e30-524c-4bcd-86f2-e9facfa6c5ae___GCREC_Bact.Sp 6002.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee5192e5-c7fc-402f-ac78-6ae93fd85032___GCREC_Bact.Sp 3323.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee58fac2-fc57-4c63-a65b-ede727cf1d43___UF.GRC_BS_Lab Leaf 0809.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee6e4597-cc98-4966-a9e9-bd6a4a76ea97___GCREC_Bact.Sp 3491.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ee6fafa1-2ab6-43c1-83fe-082b265e64f5___GCREC_Bact.Sp 2964.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/eeae17c8-445e-4116-8329-48397093073a___GCREC_Bact.Sp 3459.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/eed063ad-2337-413d-95be-3598f7a15942___GCREC_Bact.Sp 5663.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/eef753ba-cf26-427c-90f7-1ec9daf6afe8___GCREC_Bact.Sp 3383.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef110350-8e1f-4eb2-a384-037eafaf1089___GCREC_Bact.Sp 5980.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef201af2-bb22-4c9f-bbdd-d6258f215cf6___UF.GRC_BS_Lab Leaf 1112.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef20a397-2057-4f88-888b-9325bd16404a___GCREC_Bact.Sp 3280.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef238437-be93-46f4-a67d-124949f847f6___GCREC_Bact.Sp 3798.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef3bf2b8-ec6f-43ca-9153-c96444337dfa___GCREC_Bact.Sp 3418.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef588b6e-ce90-4648-b1a4-990dc7dca22d___UF.GRC_BS_Lab Leaf 9288.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ef79c0ac-b8c5-437b-8d10-971f819b4ab8___GCREC_Bact.Sp 6084.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/efce769f-3228-490a-b442-58a67d2ce349___GCREC_Bact.Sp 5868.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/efd6193d-7d5b-4207-999d-2aeb08cd64e2___GCREC_Bact.Sp 5739.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/eff1524b-0ce8-40b6-8d87-d30fb1beb80d___GCREC_Bact.Sp 5836.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f04fd2e9-8aef-423f-8c47-42e179092bad___GCREC_Bact.Sp 3679.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f05d6f9e-357a-47a5-acf1-fc79d4417b96___GCREC_Bact.Sp 5636.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f073c2a6-ac26-49d4-a76d-049abbdb2cfa___GCREC_Bact.Sp 3067.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f0765e3f-e21f-4b0f-ae02-0ac9de9cfb0e___GCREC_Bact.Sp 3825.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f0793e2c-2033-4511-ba00-dbd2c42ce3c1___GCREC_Bact.Sp 3226.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f0c8170c-0da6-402b-b1da-1a9978bd6787___GCREC_Bact.Sp 6137.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f0ca9507-49d2-4f37-8006-a954cdfe5759___GCREC_Bact.Sp 5584.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f0f7740b-f202-4119-9d9c-b187fe33829a___GCREC_Bact.Sp 3247.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f1164b16-0b05-413e-be8d-79d85901e34b___GCREC_Bact.Sp 3443.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f144a9b5-bdbb-48ca-a454-4885137f805a___GCREC_Bact.Sp 3629.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f14581e5-cc67-403d-a4f3-7f0be31b4899___GCREC_Bact.Sp 3497.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f16c8cc2-693b-4050-bbf6-686973becdad___GCREC_Bact.Sp 3780.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f16e39a5-a50c-4378-a4f1-fe8f3aecf2cb___GCREC_Bact.Sp 3644.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f1984cc1-26df-40dc-abf2-9bbd9b879b37___GCREC_Bact.Sp 6141.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f1cd9194-f7ea-41c0-bfba-9b9e30c52ec7___GCREC_Bact.Sp 5938.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f21dbfc9-1b65-4407-808b-55685784bd19___GCREC_Bact.Sp 3138.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f248467c-ef23-484b-99d3-019559f58f4d___UF.GRC_BS_Lab Leaf 0407.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f24c87bb-3965-435e-b189-0f9c924f9015___GCREC_Bact.Sp 3741.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f26ada25-77e0-4439-9cdc-b833b57e1053___GCREC_Bact.Sp 5978.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f295d002-ba3b-45f4-ad4d-44ecf10afbf7___GCREC_Bact.Sp 5820.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f2f180d1-45fb-46b6-b528-63a7f87dd78a___GCREC_Bact.Sp 5911.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f2f807a2-8777-4a1f-a33b-d1826d9d36c8___GCREC_Bact.Sp 3786.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f2fbcaa9-66a4-4937-a531-bfbe1a8956d1___GCREC_Bact.Sp 6091.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f310847c-4d60-4212-babd-43d216cc8f88___UF.GRC_BS_Lab Leaf 0998.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f31f2360-da0a-434a-8469-ebd257c4c29c___GCREC_Bact.Sp 5751.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f321fdc4-0b37-4f12-bf76-30af4c54a573___UF.GRC_BS_Lab Leaf 9227.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f3254462-bebf-48bc-84ce-93f88fddefe4___GCREC_Bact.Sp 6302.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f332d822-2557-42ee-ba97-c62cafcc5c29___GCREC_Bact.Sp 3172.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f397204f-2465-47a8-8ec2-45cdf8fdfc5d___GCREC_Bact.Sp 3692.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f3ba91af-7c1d-48a6-806b-1ea9235dc39d___UF.GRC_BS_Lab Leaf 8794.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f3bbf9c8-06fd-4f1e-930a-f576c0fbc06d___GCREC_Bact.Sp 3717.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f3e3d426-cf23-4157-90e2-95a0442ef83f___GCREC_Bact.Sp 3041.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f3e97d75-404f-4143-8316-87fa9a7ada6f___UF.GRC_BS_Lab Leaf 9173.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f44c58b0-4d48-4b8b-b812-e472d2737998___GCREC_Bact.Sp 5553.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f47f66f7-19c1-46d2-8dd1-24ad16f0b670___UF.GRC_BS_Lab Leaf 0225.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f4f094d0-b879-4352-adf1-c9f9b8303881___GCREC_Bact.Sp 3539.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f4f56f28-479b-4e71-afb2-210e668a411e___GCREC_Bact.Sp 3537.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f510ac20-c0b4-4369-995a-08388b9103cc___GCREC_Bact.Sp 6074.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f53766e3-96bc-469d-b566-929bfd1ca4de___GCREC_Bact.Sp 3442.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f53d3b8d-67ba-4a9c-b7f7-712291cf9345___UF.GRC_BS_Lab Leaf 0345.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f58a3d12-29e7-4f43-a189-fa80df8f8e72___GCREC_Bact.Sp 5691.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f5976cc5-521a-43c4-97ee-3abfdbb96ae9___GCREC_Bact.Sp 5725.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f5ac235b-3d9c-46a8-9e0a-750423e067bb___GCREC_Bact.Sp 6291.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f5b9b1ee-1abf-489f-be80-a4c80bfb2820___UF.GRC_BS_Lab Leaf 0445.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f5d65946-2c64-4de0-8769-ec32c6d8ee0c___GCREC_Bact.Sp 6168.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f666c0a8-9564-43af-aa93-14192a43816c___GCREC_Bact.Sp 5673.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f675726b-1569-4147-9af2-23ac17a555ec___GCREC_Bact.Sp 3150.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f67df1b4-1b28-48c4-96cb-1c31d3ce7e66___UF.GRC_BS_Lab Leaf 0368.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f68ccc94-dbbb-43e3-a7fb-c298c0f5830c___GCREC_Bact.Sp 6057.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f6bb2bc6-ce10-4b4c-a02d-5540bb42fae6___GCREC_Bact.Sp 3439.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f715c7e4-8b89-4eda-b020-adcf49e910f0___GCREC_Bact.Sp 6315.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f790b5c0-15b7-4adc-916f-fd4add9a72dd___GCREC_Bact.Sp 3128.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f7964e03-1651-4a72-8f28-be8626513372___GCREC_Bact.Sp 5591.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f7b71d93-0c1e-4bfe-a00c-004ad1cd2158___GCREC_Bact.Sp 6298.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f82504ab-2205-4b5e-968f-225eff5b22fb___GCREC_Bact.Sp 3705.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f834fa07-fd63-4ff6-8a17-e13c02ac4878___GCREC_Bact.Sp 5693.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f83e2dfd-ffd2-4da7-ba80-7a18bfdb9bc9___GCREC_Bact.Sp 3485.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f848e0cd-2447-4b8f-8467-4e14f4d20e83___GCREC_Bact.Sp 6140.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f880355a-9e96-41a3-9e66-79d498dc6d61___GCREC_Bact.Sp 3823.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f8837b91-daf0-458c-b997-02839c828d99___GCREC_Bact.Sp 3248.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f88ed2e0-d8ed-475e-b96a-09b22cf56684___GCREC_Bact.Sp 3357.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f9299ed5-ac75-4849-a8b0-1e1b6c9d3097___GCREC_Bact.Sp 3241.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f92bb674-d3ff-480e-aa28-53d227491d95___GCREC_Bact.Sp 5949.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f9614f74-38f0-4ada-b73f-2a65ae1885c7___GCREC_Bact.Sp 3736.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f968f18e-bc41-40bd-b838-f535be8afb93___GCREC_Bact.Sp 5744.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/f9fc3cdb-7205-4898-ae4d-0125ffab1066___GCREC_Bact.Sp 5917.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fa0a336a-ddda-4571-9fad-d0331280640a___GCREC_Bact.Sp 3845.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fa3f0b33-f0a0-4625-b7c9-135bea953d91___GCREC_Bact.Sp 6028.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fa416dda-9685-490c-ad69-e857e205b1fb___GCREC_Bact.Sp 6181.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fa70414b-4b11-43b7-a335-f73714c4894e___GCREC_Bact.Sp 3211.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fa7ce242-fd51-411b-87bd-9b87cb734c47___GCREC_Bact.Sp 6387.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fac7526f-f9b4-439f-a158-48f8f04ccd4a___GCREC_Bact.Sp 6250.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/face0e7f-6173-456e-9ee5-973aedb41c3b___GCREC_Bact.Sp 3493.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fad2f68e-4496-4c7b-9c87-20b2aa8c53f7___UF.GRC_BS_Lab Leaf 0530.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fae0cb2c-797d-49d8-820a-52ccd350f8fd___UF.GRC_BS_Lab Leaf 0394.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb09d588-5a64-4659-8240-17b978ca9e51___GCREC_Bact.Sp 3557.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb10d9a2-d1f8-4ab7-bf12-986bceb83064___GCREC_Bact.Sp 5720.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb255876-e618-43a7-ad17-7b200039dbde___UF.GRC_BS_Lab Leaf 0614.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb25aff6-5c78-42d9-b9af-9181811ac18b___GCREC_Bact.Sp 5788.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb565b6a-8b9b-4f84-8436-b593df56c452___GCREC_Bact.Sp 5863.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb703e38-2ea0-468f-9958-0f88be8e1fb0___GCREC_Bact.Sp 3126.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb70612e-974a-4bed-bfcb-fcf8038b51ce___GCREC_Bact.Sp 5627.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fb9fb5cb-e187-481c-99ea-07b11c0936bd___GCREC_Bact.Sp 3320.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fbae79e4-5907-44e2-b249-68e0643f1a21___UF.GRC_BS_Lab Leaf 0330.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fbcddd00-575a-4569-9e41-5a73dda710f9___GCREC_Bact.Sp 3768.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fc1e1857-486c-485e-b9b4-4d1cf6ccb3b7___GCREC_Bact.Sp 6185.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fc48610a-675f-4fdf-998d-5d877c909550___GCREC_Bact.Sp 2959.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fc594562-7b84-4049-8095-7e23b7ecba2f___GCREC_Bact.Sp 5910.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fc6a1ebf-65e5-45f1-be33-1f2bd3dc4d71___GCREC_Bact.Sp 3511.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fc6a6a03-757b-4549-8c2e-194141456f60___GCREC_Bact.Sp 6252.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fca8f33c-6416-4ef3-91e8-8ea21346f242___GCREC_Bact.Sp 3018.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fcff6ccd-294d-481f-affb-815097ed74dc___GCREC_Bact.Sp 3115.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fd0edb16-764c-4f1d-8425-d7f67f7564c2___UF.GRC_BS_Lab Leaf 9084.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fd39fa01-b5c6-443d-a5f8-5e6edee2fdf8___GCREC_Bact.Sp 3154.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fd3a25ef-50f2-4ca2-a20d-d0a99bcbae13___GCREC_Bact.Sp 6394.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fd464954-3098-4e86-b8fd-065414d96089___GCREC_Bact.Sp 5838.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fd98f535-7c9d-497c-8d77-3f12d0dc85bb___GCREC_Bact.Sp 3243.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fdcb5a83-89e0-4d50-9460-28f36237e91d___GCREC_Bact.Sp 5742.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fdd0012a-bf6a-4c3f-83b7-8e11a58f69d4___GCREC_Bact.Sp 6285.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fddcff1d-8349-4653-a34f-e455228bdbca___GCREC_Bact.Sp 6310.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fe1532f6-a66d-4705-b0ab-7e5ed6f9b81a___GCREC_Bact.Sp 6346.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fe217957-9c9c-4913-a78a-9d7928aa31f2___GCREC_Bact.Sp 3787.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fe5de322-e644-44d7-9492-86cc6ed022b5___UF.GRC_BS_Lab Leaf 9072.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fe95468b-717b-4a28-ba8d-dfb156a93a0e___GCREC_Bact.Sp 6216.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fe9f6122-ab3f-46bb-b9db-fee295881270___GCREC_Bact.Sp 6341.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/fea5289e-4a3a-4891-bbcc-fb38b75a23f9___UF.GRC_BS_Lab Leaf 1164.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ff07f986-68db-49c2-9664-d154c2606228___UF.GRC_BS_Lab Leaf 0254.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ff33b13d-9611-4c3e-bec9-a628055932b9___GCREC_Bact.Sp 3309.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ffb47323-2c7d-48ea-9c39-25a97e37d548___GCREC_Bact.Sp 3614.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ffbff5e5-6c0a-4005-9974-1cb6ac61b4c9___UF.GRC_BS_Lab Leaf 1108.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Bacterial_spot/ffcf0c9e-f932-4836-b160-47277fbe124c___GCREC_Bact.Sp 3776.JPG,Bacterial_spot,0
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/00355ec2-f12c-4015-b8f9-94354f69ce22___RS_Late.B 5311.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/005a2c1f-4e15-49e4-9e5c-61dc3ecf9708___RS_Late.B 5096.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/008ebb44-eb77-4843-b621-4b88b5df7d43___RS_Late.B 5188.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/01425d17-4c97-46e3-b395-c1453b78ab78___GHLB2 Leaf 9100.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/014d4972-1301-46d3-afc4-56470b774137___GHLB2 Leaf 8831.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/01527fac-41e4-484c-af41-1ed7bc3b5ce6___RS_Late.B 6134.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/0172b2ff-6f6f-43e1-9a63-ea4bb2bce450___GHLB_PS Leaf 17 Day 9.jpg,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/01a68044-9c5b-4658-a944-6108c6862ce7___GHLB Leaf 2.1 Day 16.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/01ece5a1-8398-4e68-a9e3-198c57b51b01___GHLB2 Leaf 8757.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/0220afd9-d40e-4b72-8405-78b417c7b8af___GHLB2 Leaf 8987.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/023315df-8824-4760-9480-4dca3a023931___GHLB2 Leaf 8719.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/024dc5bb-7990-4256-b2b4-a8495b71cbd4___RS_Late.B 6064.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/02a3e0cd-04da-4e08-b929-167bcb7f46f4___GHLB2 Leaf 8731.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/02effbf1-e958-4531-a19b-f8be754d2805___RS_Late.B 5206.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/031ab3ab-02f4-4397-9886-54345461580d___RS_Late.B 6654.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/0334d40b-d880-442f-a7db-e5c85a2e0bed___RS_Late.B 6367.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290.JPG,Tomato_Late_blight,1
/content/drive/MyDrive/CV/dataset/train/Tomato_Late_blight/0406a9d1-1b4e-42e2-814b-e03e525a51b2___RS_Late.B 5224.JPG,Tomato_Late_blight,1
